-0.79,-72.48
-0.80,-72.34
-0.82,-72.58
-0.84,-72.16
-0.85,-71.52
-0.83,-70.39
-0.79,-70.35
-0.79,-71.20
-0.76,-70.41
-0.74,-70.09
-0.73,-69.85
-0.72,-69.71
-0.69,-69.38
-0.68,-69.35
-0.68,-69.47
-0.68,-69.53
-0.66,-69.30
-0.65,-69.00
-0.64,-69.30
-0.63,-69.19
-0.62,-69.33
-0.63,-69.24
-0.64,-69.90
-0.62,-69.65
-0.63,-70.03
-0.63,-69.88
-0.63,-70.12
-0.64,-70.67
-0.65,-71.02
-0.63,-66.38
-0.60,-65.92
-0.55,-65.38
-0.53,-65.16
-0.49,-64.65
-0.45,-64.75
-0.42,-64.64
-0.39,-64.50
-0.35,-63.88
-0.32,-64.12
-0.31,-64.28
-0.32,-65.92
-0.32,-66.03
-0.33,-66.26
-0.34,-66.96
-0.36,-67.23
-0.38,-67.18
-0.39,-67.78
-0.42,-68.33
-0.44,-68.76
-0.47,-69.55
-0.48,-69.74
-0.51,-69.76
-0.54,-69.43
-0.54,-69.04
-0.56,-69.30
-0.56,-69.25
-0.57,-69.55
-0.58,-69.85
-0.58,-69.96
-0.59,-70.46
-0.60,-71.03
-0.62,-71.84
-0.59,-68.14
-0.58,-68.91
-0.59,-70.21
-0.62,-70.58
-0.61,-70.76
-0.62,-71.27
-0.66,-72.09
-0.69,-72.55
-0.72,-72.26
-0.77,-73.14
-0.79,-71.84
-0.83,-74.63
-0.83,-74.03
-0.86,-74.53
-0.88,-74.35
-0.86,-73.60
-0.84,-73.36
-0.87,-74.25
-0.90,-75.22
-0.91,-75.80
-0.95,-76.41
-0.97,-76.35
-0.98,-75.99
-0.98,-76.38
-0.98,-76.36
-1.02,-77.79
-1.02,-77.25
-1.05,-77.47
-1.04,-77.04
-1.03,-77.56
-1.00,-77.64
-1.01,-78.99
-1.00,-80.19
-0.97,-76.63
-0.94,-76.90
-0.92,-77.23
-0.90,-77.24
-0.89,-77.00
-0.89,-77.22
-0.88,-77.02
-0.86,-77.16
-0.88,-77.83
-0.90,-77.31
-0.92,-77.03
-0.95,-78.81
-0.96,-78.96
-0.97,-79.71
-0.99,-79.51
-0.99,-79.06
-0.99,-79.00
-1.00,-79.04
-0.99,-78.99
-0.98,-78.83
-0.97,-79.58
-0.99,-80.14
-1.03,-80.53
-1.02,-79.97
-1.01,-80.27
-1.00,-80.07
-1.01,-81.56
-1.01,-81.57
-1.02,-82.49
-1.03,-82.62
-1.00,-81.94
-0.98,-81.79
-0.97,-81.76
-0.98,-82.32
-0.99,-83.07
-0.99,-83.36
-1.02,-84.14
-1.06,-85.29
-1.10,-85.99
-1.12,-86.73
-1.12,-87.01
-1.12,-87.76
-1.13,-88.42
-1.14,-89.34
-1.11,-86.66
-1.09,-86.94
-1.08,-87.19
-1.06,-87.76
0.32,51.48
0.36,51.45
0.39,51.17
0.42,51.63
0.40,48.92
0.38,48.73
0.35,48.34
0.32,48.08
0.29,48.31
0.27,48.39
0.26,48.26
0.25,47.99
0.25,48.68
0.25,48.58
0.25,48.20
0.24,48.55
0.24,48.47
0.24,48.40
0.24,48.40
0.23,48.74
0.24,48.88
0.25,49.02
0.27,51.05
0.31,51.69
0.34,51.83
0.36,51.29
0.36,51.02
0.36,51.23
0.36,51.22
0.37,51.28
0.36,50.83
0.37,51.06
0.37,51.14
0.39,51.34
0.41,51.45
0.42,51.22
0.42,51.20
0.41,51.18
0.40,51.61
0.40,51.97
0.38,51.39
0.38,51.10
0.37,51.57
0.35,51.28
0.36,52.08
0.39,53.25
0.43,53.88
0.48,54.34
0.53,54.28
0.58,54.95
0.59,54.68
0.59,54.65
0.58,55.02
0.57,55.60
0.59,56.55
0.60,57.07
0.64,57.62
0.69,58.45
0.70,55.87
0.72,56.18
0.75,56.42
0.77,56.15
0.79,55.65
0.78,55.58
0.77,55.13
0.73,54.53
0.69,54.87
0.68,55.66
0.68,56.24
0.70,56.49
0.73,57.13
0.77,57.35
0.79,57.01
0.80,56.52
0.79,56.08
0.78,55.96
0.77,56.11
0.76,55.98
0.74,55.67
0.76,56.50
0.76,56.00
0.80,56.63
0.83,57.03
0.84,56.88
0.83,56.36
0.82,56.93
0.81,57.14
0.82,57.63
0.83,57.75
0.84,57.60
0.86,57.42
0.85,56.71
0.83,56.31
0.83,56.38
0.81,57.29
0.80,58.00
0.79,57.84
0.81,58.71
0.85,59.42
0.88,59.62
0.91,59.02
0.93,58.85
0.92,58.71
0.92,58.16
0.91,57.66
0.88,57.02
0.89,57.88
0.91,58.24
0.88,57.81
0.87,58.37
0.90,59.19
0.90,58.81
0.91,60.30
0.92,60.44
0.96,61.75
0.99,62.30
1.02,62.43
1.04,62.16
1.05,62.61
1.03,61.67
1.03,62.52
1.04,64.16
1.03,64.54
1.05,65.44
1.05,66.35
1.08,67.46
1.09,66.40
1.10,66.44
1.09,66.83
1.10,67.29
1.07,64.47
1.01,63.20
0.95,62.33
0.91,63.11
0.87,62.51
0.82,61.82
0.79,61.62
0.76,62.31
0.74,61.26
0.72,60.72
0.70,60.51
0.68,60.16
0.64,58.08
0.59,57.48
0.54,57.58
0.49,56.70
0.46,57.78
0.43,58.19
0.41,56.36
0.38,55.89
0.35,54.97
0.30,54.36
0.27,55.11
0.25,54.71
0.23,54.68
0.22,54.49
0.20,54.84
0.19,54.16
0.17,53.85
0.15,54.16
0.13,53.61
0.12,53.33
0.10,53.74
0.08,53.47
0.06,52.79
0.06,53.31
0.05,53.37
0.06,54.35
0.07,54.49
0.07,54.01
0.07,54.22
0.08,54.80
0.08,54.30
0.08,54.29
0.09,54.54
0.09,54.61
0.08,53.86
0.08,54.31
0.09,54.78
0.09,54.31
0.09,54.72
0.09,54.77
0.10,54.95
0.09,54.72
0.07,50.97
0.02,50.06
-0.00,49.47
-0.03,48.62
-0.06,47.63
-0.10,46.65
-0.13,45.78
-0.16,44.89
-0.19,44.18
-0.22,43.48
-0.24,42.60
-0.27,41.61
-0.29,40.96
-0.31,40.30
-0.27,48.20
-0.20,49.41
-0.13,50.27
-0.06,50.82
-0.00,51.59
0.07,52.55
0.14,53.69
0.21,54.95
0.28,55.99
0.35,57.31
0.44,58.59
0.53,60.11
0.62,60.95
0.74,62.20
0.86,62.58
0.95,62.33
1.03,63.95
0.98,55.85
0.94,55.48
0.91,55.36
0.89,54.56
0.86,53.72
0.81,52.69
0.75,51.83
0.69,50.79
0.63,50.86
0.58,50.85
0.55,50.90
0.53,51.11
0.51,51.45
0.48,51.02
0.45,50.60
0.44,50.92
0.42,51.30
0.43,51.60
0.46,56.54
0.51,57.25
0.57,58.19
0.63,59.39
0.68,59.67
0.74,60.31
0.77,60.73
0.80,61.46
0.84,62.06
0.88,63.30
0.93,64.71
0.99,65.63
1.07,67.35
1.16,68.87
1.24,70.70
1.30,71.21
1.35,72.22
1.41,73.30
1.40,67.11
1.37,67.38
1.35,67.52
1.33,67.69
1.30,67.94
1.29,68.94
1.29,69.40
1.27,69.33
1.25,70.15
1.23,70.48
1.21,70.75
1.21,71.65
1.21,72.42
1.22,72.94
1.23,73.32
1.25,73.76
1.24,74.24
1.21,73.53
1.19,73.60
1.17,73.73
1.13,73.77
1.11,74.00
1.09,73.43
1.08,73.72
1.08,74.09
1.06,73.50
1.04,72.89
1.00,72.72
0.97,72.15
0.93,71.64
0.91,71.00
0.86,70.36
0.79,69.32
0.73,68.94
0.69,69.23
0.65,68.83
0.67,72.01
0.68,72.36
0.69,72.04
0.69,72.37
0.71,73.09
0.75,73.59
0.77,73.75
0.82,74.47
0.83,72.92
0.81,70.24
0.75,68.77
0.68,67.36
0.62,67.95
0.57,67.20
0.55,68.47
0.56,69.52
0.58,69.71
0.57,69.06
0.57,67.86
0.55,67.13
0.53,66.25
0.49,65.67
0.45,65.65
0.42,65.95
0.40,65.89
0.38,65.30
0.36,64.62
0.33,64.25
0.32,63.35
0.28,61.95
0.23,61.15
0.18,60.54
0.13,60.53
0.10,60.10
0.06,60.52
0.04,60.50
0.02,63.78
0.03,64.07
0.06,65.15
0.09,64.92
0.12,65.25
0.12,63.68
0.13,63.87
0.13,63.68
0.11,62.76
0.12,63.90
0.12,64.02
0.13,64.33
0.13,63.16
0.13,63.56
0.12,62.18
0.10,60.62
0.09,60.82
0.06,60.40
0.05,62.77
0.04,62.80
0.04,61.55
0.02,61.11
0.00,60.81
-0.03,59.55
-0.04,58.76
-0.06,59.09
-0.07,59.27
-0.07,58.20
-0.07,58.33
-0.07,57.43
-0.06,57.00
-0.06,55.73
-0.07,55.79
-0.07,54.56
-0.09,54.22
-0.09,53.05
-0.10,52.78
-0.10,52.21
-0.12,51.85
-0.13,50.91
-0.13,50.29
-0.14,49.90
-0.14,49.05
-0.14,48.89
-0.15,48.29
-0.16,47.72
-0.16,46.52
-0.18,45.88
-0.20,45.12
-0.22,44.92
-0.24,43.93
-0.28,42.92
-0.31,42.87
-0.32,43.33
-0.31,43.47
-0.28,43.62
-0.26,43.85
-0.23,43.75
-0.22,43.55
-0.19,44.09
-0.16,44.97
-0.11,45.93
-0.06,45.83
-0.02,45.75
0.03,46.36
0.08,47.29
0.11,47.44
0.13,48.21
0.18,49.69
0.22,50.79
0.28,53.48
0.33,53.07
0.39,54.14
0.43,54.61
0.49,56.17
0.56,57.52
0.62,57.97
0.69,59.02
0.70,52.87
0.71,53.43
0.72,54.28
0.75,55.13
0.78,55.78
0.81,57.02
0.86,57.78
0.89,58.71
0.94,60.28
0.98,60.94
1.05,62.48
1.11,63.59
1.22,65.81
1.31,65.21
1.40,63.57
1.39,60.92
1.33,58.68
1.27,57.68
1.23,61.58
1.18,61.45
1.18,62.16
1.17,62.69
1.16,62.34
1.16,62.32
1.13,61.90
1.09,60.41
1.04,60.15
0.98,58.90
0.92,57.50
0.83,55.64
0.77,55.23
0.71,54.42
0.64,53.42
0.58,52.48
0.54,52.06
0.47,50.60
0.45,55.22
0.44,54.63
0.41,54.17
0.40,53.94
0.39,54.03
0.36,52.87
0.33,52.61
0.32,52.58
0.28,51.72
0.24,51.14
0.19,50.79
0.17,51.32
0.13,50.89
0.12,51.43
0.12,51.78
0.12,51.28
0.13,51.40
0.14,51.35
0.15,52.50
0.16,52.44
0.15,51.92
0.13,51.59
0.12,51.90
0.10,51.59
0.09,51.76
0.11,52.66
0.11,52.41
0.12,52.63
0.14,52.52
0.16,52.90
0.17,52.58
0.17,52.13
0.17,52.16
0.15,51.87
0.16,52.13
0.17,52.32
0.17,52.45
0.14,51.44
0.15,51.96
0.15,52.29
0.16,52.04
0.18,51.97
0.19,51.66
0.17,51.37
0.17,51.00
0.15,50.69
0.11,50.30
0.11,50.93
0.12,51.24
0.10,51.05
0.12,52.01
0.13,52.10
0.14,51.84
0.14,51.55
0.13,51.18
0.12,50.12
0.10,49.78
0.06,49.37
0.04,49.40
0.02,49.50
0.02,49.75
0.02,49.92
0.02,49.90
0.00,49.45
-0.00,48.78
-0.01,48.24
-0.01,47.65
-0.03,46.89
-0.05,46.05
-0.04,45.63
-0.05,44.86
-0.04,45.11
-0.04,44.48
-0.05,43.81
-0.05,43.40
-0.05,42.69
-0.06,42.00
-0.07,41.27
-0.07,40.85
-0.08,40.11
-0.09,39.37
-0.09,39.25
-0.10,38.61
-0.11,38.04
-0.11,37.44
-0.12,37.94
-0.11,37.80
-0.11,37.65
-0.11,37.22
-0.10,36.82
-0.09,36.87
-0.08,36.77
-0.07,36.55
-0.06,36.65
-0.04,36.55
-0.03,36.29
-0.00,36.49
0.03,37.34
0.05,38.05
0.09,37.83
0.11,37.95
0.13,38.60
0.15,38.93
0.19,39.96
0.21,40.22
0.24,41.21
0.28,42.14
0.31,42.44
0.34,42.94
0.39,44.26
0.44,45.19
0.49,45.27
0.54,45.45
0.57,44.84
0.58,43.21
0.60,44.64
0.61,44.80
0.64,45.46
0.66,46.28
0.68,46.48
0.72,47.46
0.76,48.07
0.79,48.75
0.83,49.04
0.88,49.29
0.91,49.12
0.96,48.97
1.00,48.83
1.02,49.64
1.04,50.02
1.05,50.23
1.05,50.72
1.04,51.09
1.03,51.24
1.01,51.44
1.02,51.79
1.02,51.87
1.03,52.28
1.02,51.85
0.99,51.16
0.97,51.16
0.93,50.63
0.90,49.95
0.88,49.88
0.85,49.36
0.82,48.81
0.80,48.62
0.77,48.18
0.74,47.67
0.72,47.35
0.69,47.30
0.66,47.25
0.64,47.06
0.63,47.21
0.62,47.08
0.60,46.70
0.59,46.50
0.57,46.11
0.56,46.33
0.55,46.47
0.54,46.34
0.53,45.97
0.52,46.26
0.51,46.03
0.50,45.97
0.50,46.50
0.50,46.43
0.50,46.40
0.49,46.24
0.49,46.44
0.49,46.43
0.49,46.80
0.50,46.55
0.51,46.62
0.52,46.72
0.52,46.81
0.52,46.35
0.52,46.19
0.50,45.72
0.49,45.35
0.47,45.11
0.46,45.15
0.45,45.19
0.44,45.11
0.44,45.40
0.44,45.22
0.43,45.20
0.44,45.35
0.45,45.64
0.45,45.66
0.45,46.10
0.45,46.03
0.46,46.46
0.46,46.49
0.46,46.70
0.47,46.64
0.48,47.30
0.49,47.54
0.50,47.73
0.52,48.51
0.54,48.82
0.56,48.88
0.57,49.03
0.59,49.57
0.61,49.77
0.63,50.05
0.66,50.45
0.63,45.82
0.61,45.86
0.58,45.77
0.56,45.41
0.54,45.48
0.52,45.35
0.51,45.18
0.49,44.69
0.48,44.87
0.46,44.67
0.45,44.46
0.44,44.66
0.43,44.51
0.42,44.43
0.41,44.28
0.40,44.45
0.39,44.25
0.39,44.21
0.39,44.93
0.38,44.92
0.38,45.16
0.38,45.34
0.38,45.36
0.38,45.85
0.38,45.99
0.38,46.19
0.39,46.22
0.40,47.08
0.43,47.33
0.47,47.40
0.50,47.67
0.53,47.30
0.54,47.56
0.55,47.09
0.54,46.58
0.52,46.09
0.53,47.33
0.52,46.85
0.52,47.32
0.50,46.90
0.47,47.57
0.49,48.34
0.51,49.43
0.55,49.93
0.59,49.74
0.63,50.33
0.65,50.09
0.67,49.38
0.66,48.92
0.64,48.90
0.63,49.34
0.63,49.83
0.62,49.79
0.64,50.57
0.63,49.73
0.64,50.30
0.65,50.90
0.66,51.33
0.68,51.99
0.71,52.50
0.75,52.93
0.78,53.26
0.83,53.50
0.87,53.49
0.91,53.40
0.92,53.55
0.92,53.28
0.91,53.43
0.90,53.59
0.92,54.30
0.96,55.26
0.98,55.63
0.99,54.88
0.99,55.23
0.99,55.82
1.02,57.25
1.04,57.88
1.07,59.01
1.10,59.98
1.15,60.86
1.19,61.44
1.22,61.61
1.24,61.82
1.22,61.73
1.21,62.17
1.20,62.40
1.20,63.20
1.19,63.60
1.22,64.35
1.25,64.74
1.27,64.90
1.28,65.03
1.29,65.62
1.28,65.45
1.24,64.92
1.21,64.98
1.15,64.80
1.09,65.02
1.07,65.30
1.06,65.90
1.07,66.60
1.09,66.44
1.06,65.40
1.04,65.08
1.00,65.08
0.94,63.72
0.89,63.47
0.85,63.30
0.82,62.51
0.78,61.69
0.72,61.06
0.67,60.28
0.63,60.24
0.59,59.93
0.58,59.93
0.55,59.00
0.52,58.29
0.49,58.04
0.45,57.36
0.40,57.07
0.36,56.56
0.34,56.85
0.32,57.06
0.31,56.74
0.30,56.65
0.27,55.87
0.25,56.47
0.22,57.12
0.21,57.95
0.25,59.58
0.29,59.87
0.33,60.45
0.36,60.26
0.37,59.39
0.36,58.54
0.34,58.13
0.32,58.69
0.32,58.68
0.32,58.95
0.33,59.63
0.34,60.18
0.35,59.96
0.35,60.56
0.34,60.52
0.32,58.28
0.30,59.34
0.31,59.77
0.31,60.10
0.33,61.63
0.36,61.47
0.38,61.16
0.39,61.34
0.41,61.87
0.41,60.49
0.40,60.14
0.40,60.76
0.39,60.07
0.37,59.77
0.38,61.19
0.38,62.22
0.40,62.37
0.44,63.52
0.44,62.29
0.46,63.88
0.51,64.67
0.52,63.66
0.53,62.66
0.57,63.61
0.55,61.67
0.52,61.46
0.52,61.33
0.52,62.64
0.49,61.92
0.51,63.60
0.55,65.27
0.58,64.67
0.62,64.92
0.65,65.45
0.67,64.88
0.66,62.48
0.66,63.34
0.65,62.30
0.63,63.17
0.61,62.53
0.60,62.32
0.59,62.77
0.60,64.26
0.61,63.24
0.62,63.01
0.63,63.49
0.62,63.35
0.60,61.89
0.59,62.36
0.59,63.65
0.60,63.09
0.62,63.98
0.64,64.29
0.64,63.87
0.63,62.11
0.62,60.71
0.59,59.60
0.56,59.73
0.54,58.72
0.51,58.35
0.47,57.49
0.44,58.05
0.40,57.10
0.39,57.34
0.36,57.12
0.33,55.68
0.31,55.38
0.28,54.93
0.24,53.87
0.20,52.26
0.15,52.19
0.10,51.81
0.07,51.86
0.03,51.25
-0.00,50.03
-0.03,49.27
-0.06,48.41
-0.10,47.19
-0.10,46.64
-0.13,45.73
-0.16,45.04
-0.20,43.84
-0.24,43.21
-0.28,42.67
-0.31,42.14
-0.34,42.54
-0.31,46.02
-0.28,45.79
-0.23,46.47
-0.20,46.00
-0.17,45.68
-0.13,46.04
-0.09,45.69
-0.07,45.61
-0.04,45.46
-0.00,45.46
0.03,45.54
0.06,45.86
0.09,46.21
0.12,46.65
0.12,46.18
0.14,46.56
0.16,46.65
0.17,47.35
0.18,47.35
0.20,47.50
0.22,47.88
0.25,48.48
0.28,48.66
0.29,48.42
0.30,48.67
0.31,48.68
0.32,48.81
0.33,49.14
0.34,49.73
0.36,49.75
0.37,50.31
0.39,50.70
0.41,50.92
0.44,52.44
0.47,52.93
0.50,53.62
0.55,54.36
0.59,54.44
0.64,54.15
0.67,53.37
0.70,53.85
0.70,52.15
0.67,50.81
0.63,50.36
0.59,50.37
0.57,50.86
0.53,50.27
0.51,50.96
0.52,51.60
0.53,52.10
0.57,52.63
0.59,53.48
0.62,53.52
0.64,53.89
0.65,53.86
0.66,54.32
0.67,54.17
0.68,54.55
0.70,55.12
0.71,55.37
0.75,55.34
0.76,55.41
0.77,55.16
0.77,54.79
0.74,54.31
0.72,54.59
0.71,54.52
0.70,54.31
0.71,54.86
0.71,55.97
0.73,57.09
0.79,58.19
0.84,58.72
0.89,59.49
0.94,59.88
0.98,59.66
0.99,59.57
0.99,59.72
1.00,60.56
1.00,61.13
1.02,62.53
1.08,64.30
1.14,65.67
1.21,66.14
1.26,65.76
1.30,66.99
1.31,66.62
1.31,65.60
1.31,65.64
1.27,65.19
1.23,65.88
1.20,66.35
1.18,68.38
1.17,67.56
1.19,69.01
1.21,69.47
1.21,69.22
1.18,68.88
1.15,69.35
1.13,69.59
1.11,70.14
1.12,71.22
1.14,71.78
1.17,71.85
1.20,71.60
1.16,70.26
1.13,70.32
1.10,70.40
1.07,70.44
1.06,70.49
1.02,69.81
0.96,68.87
0.90,68.02
0.84,67.37
0.79,67.09
0.75,66.92
0.75,67.26
0.73,66.40
0.70,65.99
0.66,65.34
0.63,64.97
0.57,64.42
0.54,64.56
0.52,62.92
0.47,62.30
0.42,62.14
0.39,61.78
0.37,61.52
0.35,61.41
0.33,61.27
0.30,60.58
0.28,60.54
0.24,60.05
0.23,60.43
0.20,60.12
0.19,60.10
0.17,59.23
0.15,57.98
0.13,57.64
0.09,56.85
0.04,56.20
0.02,57.32
-0.02,56.61
-0.02,56.47
-0.04,55.86
-0.06,55.30
-0.07,54.68
-0.07,53.86
-0.08,52.87
-0.08,52.15
-0.12,50.49
-0.14,49.73
-0.17,48.78
-0.20,48.24
-0.22,47.86
-0.26,47.65
-0.28,48.08
-0.31,48.61
-0.33,48.48
-0.36,47.58
-0.34,48.11
-0.32,48.51
-0.29,47.86
-0.25,48.36
-0.21,48.51
-0.18,48.48
-0.13,48.44
-0.10,49.01
-0.05,50.16
-0.02,48.53
0.03,49.63
0.08,50.00
0.12,50.68
0.18,51.51
0.21,50.39
0.24,49.77
0.25,49.96
0.25,49.58
0.25,49.64
0.26,50.35
0.28,51.55
0.30,51.53
0.33,52.17
0.35,52.69
0.38,52.14
0.39,52.40
0.41,52.97
0.41,51.11
0.41,51.60
0.41,51.18
0.41,51.19
0.41,51.74
0.41,51.74
0.41,51.56
0.41,51.69
0.41,52.18
0.42,51.97
0.43,52.27
0.44,52.49
0.46,52.92
0.48,52.74
0.51,53.12
0.54,52.89
0.56,52.15
0.58,52.46
0.54,50.11
0.50,49.78
0.48,50.02
0.44,49.89
0.43,50.61
0.42,51.23
0.41,51.42
0.40,51.29
0.41,51.90
0.43,52.37
0.44,52.45
0.45,52.87
0.47,53.53
0.48,53.69
0.49,53.49
0.51,53.95
0.52,54.51
0.54,55.04
0.60,56.79
0.65,57.25
0.71,58.14
0.76,58.52
0.81,57.77
0.83,57.55
0.84,56.94
0.85,55.67
0.84,53.76
0.82,54.03
0.77,52.37
0.74,51.77
0.69,51.32
0.66,51.14
0.61,50.38
0.58,49.89
0.54,49.79
0.51,49.45
0.49,49.41
0.47,52.57
0.48,53.25
0.50,54.06
0.50,54.10
0.52,54.53
0.55,55.09
0.58,55.28
0.60,54.58
0.61,53.97
0.61,54.02
0.61,53.17
0.60,52.76
0.59,52.45
0.57,52.24
0.55,51.68
0.54,52.09
0.53,51.88
0.51,51.79
0.51,52.73
0.51,52.43
0.51,52.65
0.51,52.97
0.51,52.71
0.51,52.70
0.52,53.22
0.54,53.80
0.57,53.58
0.59,53.39
0.60,52.93
0.63,53.27
0.62,51.54
0.58,50.72
0.52,49.87
0.49,49.65
0.45,50.07
0.42,49.59
0.43,51.30
0.43,51.39
0.43,51.02
0.42,51.10
0.41,51.41
0.40,51.44
0.39,51.29
0.39,51.85
0.39,52.31
0.41,52.60
0.43,53.08
0.45,53.31
0.47,53.23
0.49,53.59
0.50,53.70
0.51,53.58
0.51,53.64
0.51,53.93
0.51,53.44
0.51,53.73
0.50,53.63
0.49,54.04
0.50,54.66
0.52,55.49
0.57,56.43
0.62,56.79
0.68,57.71
0.71,57.10
0.74,56.60
0.74,55.56
0.72,55.57
0.71,55.77
0.69,55.52
0.68,56.02
0.69,56.66
0.72,57.43
0.71,56.86
0.72,58.01
0.77,58.80
0.80,59.33
0.85,60.06
0.92,60.23
0.95,59.74
0.96,58.99
0.95,58.45
0.95,58.38
0.91,57.85
0.90,58.51
0.89,58.90
0.91,59.79
0.94,60.28
0.96,59.77
1.00,60.82
1.02,61.09
1.02,61.62
1.03,62.30
1.00,61.93
1.00,62.78
1.01,63.98
1.02,64.62
1.03,64.91
1.05,65.47
1.05,65.22
1.03,64.56
0.99,63.36
0.95,62.76
0.92,62.17
0.90,61.72
