  0.25,  6.17,-93,-19.20
  0.27, 10.13,-92,-16.18
  0.27,  6.56,-91,-18.05
  0.25,  7.61,-90,-17.50
  0.24, 12.57,-89,-14.34
  0.24,  9.95,-88,-15.61
  0.27, 12.51,-87,-13.29
  0.30, 15.62,-86,-10.44
  0.33, 11.18,-85,-12.19
  0.37, 13.73,-84, -9.52
  0.40, 13.98,-83, -8.58
  0.41, 10.58,-82,-10.02
  0.44, 15.41,-81, -6.33
  0.45, 15.06,-80, -5.94
  0.46, 15.06,-79, -5.40
  0.48, 13.80,-78, -5.53
  0.51, 19.54,-77, -1.11
  0.55, 17.13,-76, -1.45
  0.60, 16.32,-75, -0.78
  0.65, 21.25,-74,  3.59
  0.70, 17.06,-73,  2.24
  0.73, 17.97,-72,  3.80
  0.77, 22.17,-71,  7.37
  0.79, 17.90,-70,  5.54
  0.83, 21.75,-69,  8.94
  0.88, 23.99,-68, 11.52
  0.92, 20.38,-67, 10.50
  0.98, 24.61,-66, 14.54
  1.04, 24.97,-64, 16.56
  1.10, 24.97,-62, 18.41
  1.15, 22.76,-60, 18.72
  1.21, 26.68,-58, 22.72
  1.25, 24.23,-56, 22.77
  1.30, 23.95,-54, 24.21
  1.32, 28.22,-52, 27.79
  1.38, 24.90,-50, 27.45
  1.52, 25.28,-48, 31.12
  1.66, 22.24,-46, 32.79
  1.77, 10.19,-44, 28.30
  1.78,  3.37,-42, 24.94
  1.74, -4.26,-40, 20.31
  1.66, -8.77,-38, 16.46
  1.57, -2.86,-36, 18.88
  1.49,  2.22,-34, 21.00
  1.46,  3.68,-32, 21.85
  1.48,  3.68,-30, 22.88
  1.54,  6.63,-28, 26.30
  1.61,  4.56,-26, 27.10
  1.67,  3.93,-24, 28.60
  1.71,  5.26,-22, 30.85
  1.72,  3.40,-20, 30.44
  1.72,  5.40,-18, 32.17
  1.70,  8.24,-16, 34.13
  1.67,  9.95,-14, 35.25
  1.67, 15.83,-12, 39.33
  1.70, 17.83,-10, 41.76
  1.77, 19.15,-8, 44.44
  1.92, 21.64,-6, 49.58
  2.06, 15.44,-3, 49.54
  2.17,  4.98,0, 46.39
  2.25, -1.32,2, 44.81
  2.30, -1.32,4, 46.35
  2.26,-10.52,6, 40.65
  2.19,-11.99,8, 38.98
  2.15, -8.22,10, 41.15
  2.22, -7.48,12, 43.50
  2.36, -6.47,14, 47.47
  2.52,-10.32,16, 48.97
  2.61,-18.50,18, 46.42
  2.55,-20.43,20, 44.72
  2.45,-18.47,22, 44.45
  2.31,-15.88,24, 43.92
  2.23, -6.36,26, 48.49
  2.22, -3.42,28, 50.78
  2.29, -4.33,30, 52.18
  2.34, -8.43,32, 51.41
  2.45,-18.78,34, 47.88
  2.47,-18.78,36, 49.01
  2.44,-23.23,38, 46.29
  2.43,-21.80,40, 47.42
  2.34,-22.77,42, 45.70
  2.27,-15.53,44, 49.25
  2.26,-12.73,46, 51.45
  2.25,-13.85,48, 51.14
  2.25,-10.14,50, 53.91
  2.29,-10.21,52, 55.36
  2.34,-12.76,54, 55.41
  2.36,-13.05,56, 56.23
  2.35,-20.75,58, 51.85
  2.32,-24.63,60, 49.66
  2.30,-23.16,62, 50.74
  2.25,-26.07,64, 48.57
  2.20,-26.07,66, 48.23
  2.14,-24.59,68, 48.50
  2.06,-20.11,70, 50.23
  2.00,-20.67,71, 48.83
  1.95,-14.41,72, 51.93
  1.95,-11.44,73, 54.13
  1.98,-13.53,74, 53.63
  2.01,-12.52,76, 55.52
  2.02,-16.61,78, 53.88
  2.00,-22.50,79, 50.12
  1.95,-19.20,80, 51.52
  1.90,-20.22,81, 50.24
  1.86,-18.33,82, 50.90
  1.89,-13.01,83, 54.90
  1.91,-18.16,84, 52.42
  1.94,-19.87,85, 52.40
  1.98,-19.87,86, 53.53
  2.02,-18.82,88, 55.48
  2.01,-25.58,90, 51.92
  2.01,-25.54,92, 52.38
  1.98,-24.70,93, 52.75
  1.94,-31.42,94, 48.06
  1.89,-28.13,95, 49.33
  1.84,-28.06,96, 48.74
  1.82,-31.56,97, 46.63
  1.81,-26.91,98, 49.46
  1.76,-28.51,99, 47.78
  1.70,-31.00,100, 45.45
  1.69,-26.00,101, 48.51
  1.65,-29.28,102, 46.10
  1.62,-29.56,103, 45.49
  1.58,-24.91,104, 47.91
  1.58,-24.91,105, 48.23
  1.58,-30.69,106, 45.04
  1.54,-31.81,107, 43.73
  1.47,-29.08,108, 44.38
  1.38,-33.80,109, 39.93
  1.28,-29.53,110, 40.86
  1.19,-24.67,111, 42.22
  1.08,-26.17,112, 39.57
  1.03,-20.57,113, 42.15
  1.00,-19.56,114, 42.55
  0.98,-23.19,114, 39.98
  0.97,-19.34,114, 42.07
  0.92,-20.36,114, 40.34
  0.86,-20.82,114, 38.94
  0.83,-15.11,114, 41.71
  0.85,-15.11,114, 42.11
  0.84,-18.82,114, 39.77
  0.82,-20.53,114, 38.29
  0.81,-17.10,114, 40.17
  0.80,-21.59,114, 37.21
  0.79,-20.25,114, 37.91
  0.78,-19.20,114, 38.32
  0.77,-24.39,114, 34.87
  0.72,-22.22,114, 35.32
  0.69,-21.27,114, 35.29
  0.65,-25.40,114, 32.00
  0.62,-22.39,114, 33.12
  0.58,-22.50,114, 32.28
  0.54,-25.23,114, 29.94
  0.52,-19.91,114, 32.64
  0.49,-21.73,114, 31.04
  0.44,-21.73,114, 30.04
  0.38,-21.97,114, 28.69
  0.36,-16.58,114, 31.36
  0.34,-18.72,114, 29.83
  0.32,-20.08,114, 28.64
  0.35,-18.19,114, 30.19
  0.35,-22.64,114, 27.57
  0.31,-23.37,114, 26.40
  0.26,-21.06,114, 26.74
  0.16,-24.45,114, 22.67
  0.09,-20.25,114, 23.83
  0.05,-17.07,114, 24.97
  0.01,-18.36,114, 23.37
 -0.02,-15.22,113, 24.27
 -0.04,-14.69,112, 24.04
 -0.08,-14.69,111, 22.94
 -0.14,-15.00,110, 21.24
 -0.19, -6.95,109, 24.74
 -0.22, -4.89,108, 25.10
 -0.24, -3.24,107, 25.39
 -0.25,  1.87,106, 27.83
 -0.27,  2.01,105, 27.37
 -0.26,  2.42,104, 27.50
 -0.24,  5.72,103, 29.53
 -0.21,  2.49,102, 27.95
 -0.15,  2.81,101, 29.02
 -0.09,  3.55,100, 30.37
 -0.05, -2.72,99, 27.09
 -0.01, -2.26,98, 27.85
  0.02, -3.28,98, 27.91
  0.05, -3.28,98, 28.41
  0.05, -6.64,98, 26.43
  0.06, -4.54,98, 27.90
  0.08, -5.90,98, 27.54
  0.11, -9.40,98, 25.87
  0.14, -6.74,98, 28.10
  0.16,-10.24,98, 26.53
  0.18,-13.53,98, 24.82
  0.18,-10.91,98, 26.46
  0.17,-15.81,98, 23.41
  0.17,-17.03,98, 22.60
  0.17,-15.46,98, 23.53
  0.14,-19.49,98, 20.59
  0.11,-19.27,98, 20.10
  0.09,-17.70,98, 20.50
  0.04,-19.98,98, 18.24
 -0.02,-19.98,97, 16.77
 -0.05,-17.28,96, 17.35
 -0.09,-16.23,95, 16.98
 -0.12,-18.89,94, 14.49
 -0.12,-16.68,93, 15.46
 -.85, 18.00,-133,-46.13
 -0.75, 21.67,-133,-41.82
 -0.68, 16.25,-133,-43.75
 -0.65, 11.88,-133,-45.71
 -0.63, 14.08,-133,-44.01
 -0.64, 10.30,-133,-46.43
 -0.64, 11.18,-133,-45.99
 -0.62, 13.94,-133,-43.90
 -0.61,  9.77,-133,-46.17
 -0.60,  9.84,-133,-45.90
 -0.59, 11.32,-133,-44.83
 -0.61, 11.32,-133,-45.26
 -0.66,  8.93,-133,-47.77
 -0.69, 15.69,-133,-44.33
 -0.69, 18.45,-133,-42.69
 -0.69, 16.04,-133,-44.03
 -0.66, 18.56,-133,-42.05
 -0.63, 17.86,-133,-41.86
 -0.62, 15.52,-133,-42.96
 -0.59, 19.68,-133,-39.95
 -0.56, 18.94,-133,-39.78
 -0.55, 17.09,-133,-40.68
 -0.51, 20.69,-133,-37.73
 -0.47, 17.58,-133,-38.68
 -0.42, 16.35,-133,-38.48
 -0.37, 18.56,-133,-36.13
 -0.33, 14.15,-133,-37.95
 -0.30, 14.15,-133,-37.32
 -0.29, 13.84,-133,-37.49
 -0.31, 16.92,-133,-35.96
 -0.33, 14.47,-133,-37.90
 -0.35, 18.94,-133,-35.48
 -0.32, 22.06,-133,-33.02
 -0.28, 18.94,-133,-34.17
 -0.23, 22.02,-133,-31.21
 -0.16, 20.17,-133,-31.01
 -0.10, 16.11,-133,-32.32
 -0.06, 18.49,-133,-29.94
 -0.03, 15.23,-133,-31.29
  0.01, 13.31,-132,-31.33
 -0.01, 15.97,-132,-30.29
  0.00, 13.10,-131,-31.41
  0.02, 13.10,-130,-30.83
  0.00, 12.36,-129,-31.19
  0.01, 15.48,-128,-28.95
  0.02, 12.93,-127,-30.00
  0.06, 12.44,-126,-29.23
  0.10, 11.77,-125,-28.41
  0.10,  5.26,-124,-32.04
  0.08,  4.28,-123,-32.76
  0.05,  4.00,-122,-33.18
  0.03,  1.72,-121,-34.72
  0.02,  6.24,-120,-31.84
  0.02,  6.77,-119,-31.18
  0.02,  4.80,-118,-32.04
  0.01,  6.80,-117,-30.85
 -0.01,  5.82,-117,-31.78
 -0.03,  6.03,-117,-32.08
 -0.04,  6.03,-117,-32.32
 -0.04, 10.48,-117,-29.68
 -0.04,  8.97,-117,-30.52
 -0.03,  9.67,-117,-29.93
 -0.02, 13.38,-117,-27.43
 -0.01, 10.34,-117,-29.08
  0.01, 11.28,-116,-27.86
  0.01, 12.57,-115,-26.67
 -0.00, 10.65,-115,-28.16
 -0.03, 14.89,-115,-26.10
 -0.04, 17.93,-115,-24.48
 -0.04, 16.81,-115,-25.24
 -0.02, 21.82,-115,-21.72
  0.01, 22.93,-114,-20.19
  0.05, 20.03,-113,-20.81
  0.11, 20.03,-112,-19.32
  0.18, 22.69,-111,-16.16
  0.24, 20.87,-110,-15.68
  0.28, 18.39,-109,-16.05
  0.32, 21.08,-108,-13.40
  0.35, 19.40,-107,-13.45
  0.40, 19.85,-106,-11.95
  0.45, 22.76,-105, -8.85
  0.49, 18.67,-104,-10.15
  0.55, 19.61,-103, -8.20
  0.58, 20.59,-102, -6.61
  0.57, 15.69,-101, -9.47
  0.56, 14.78,-100, -9.97
  0.55, 15.97,-99, -9.21
  0.55, 15.97,-98, -8.76
  0.59, 21.18,-97, -4.66
  0.64, 19.75,-96, -4.13
  0.70, 20.63,-95, -2.11
  0.76, 23.42,-94,  1.06
  0.81, 20.42,-93,  0.56
  0.85, 22.13,-92,  2.75
  0.88, 24.26,-91,  4.86
  0.90, 23.32,-90,  5.07
  0.94, 28.15,-89,  8.96
  0.98, 29.80,-88, 11.13
  1.03, 30.15,-86, 12.89
  1.12, 34.76,-84, 18.11
  1.21, 32.03,-82, 18.79
  1.30, 29.83,-80, 19.95
  1.40, 29.83,-78, 22.50
  1.48, 29.17,-76, 24.25
  1.53, 24.72,-74, 23.27
  1.56, 25.14,-72, 24.65
  1.59, 27.34,-70, 27.14
  1.63, 24.30,-68, 26.80
  1.71, 26.68,-66, 30.34
  1.78, 26.40,-64, 32.26
  1.85, 22.09,-62, 31.62
  1.92, 23.95,-60, 34.87
  1.99, 21.22,-58, 35.04
  2.05, 18.52,-55, 35.68
  2.13, 20.73,-52, 39.54
  2.21, 16.46,-49, 39.33
  2.28, 14.50,-46, 40.47
  2.34, 14.50,-43, 42.52
  2.39, 14.40,-40, 44.45
  2.41,  8.09,-37, 41.99
  2.42,  9.25,-34, 43.67
  2.42, 10.02,-31, 45.21
  2.43,  7.43,-28, 44.69
  2.45, 12.26,-25, 48.85
  2.48, 12.78,-22, 50.73
  2.54, 10.72,-19, 51.47
  2.66, 13.38,-16, 56.45
  2.86,  7.36,-13, 57.76
  3.07, -2.16,-9, 57.35
  3.25, -7.73,-5, 58.82
  3.34,-20.22,-1, 54.29
  3.41,-25.19,2, 53.78
  3.40,-26.14,5, 53.87
  3.30,-26.14,8, 52.75
  3.17,-27.57,11, 50.25
  3.09,-21.02,14, 53.35
  3.02,-17.10,17, 55.26
  3.00,-19.59,20, 54.30
  3.02,-17.35,23, 56.81
  3.05,-21.83,26, 55.77
  3.08,-27.95,29, 53.47
  3.08,-26.45,32, 55.24
  3.05,-29.99,35, 53.54
  2.97,-31.49,37, 51.53
  2.87,-25.75,39, 53.68
  2.82,-25.65,41, 53.31
  2.78,-24.21,43, 53.90
  2.74,-22.70,45, 54.60
  2.72,-24.94,47, 53.60
  2.72,-24.94,49, 54.13
  2.71,-23.02,51, 55.63
  2.70,-22.92,53, 56.18
  2.66,-27.92,55, 52.86
  2.61,-25.75,57, 53.79
  2.54,-26.17,59, 52.80
  2.51,-26.59,61, 52.49
  2.51,-22.11,63, 55.87
  2.49,-25.23,65, 54.13
  2.48,-25.72,67, 54.29
  2.49,-21.80,69, 57.52
  2.50,-26.14,71, 55.56
  2.49,-28.97,73, 54.30
  2.45,-26.76,75, 55.40
  2.40,-30.13,77, 53.02
  2.36,-27.40,79, 54.43
  2.31,-27.40,81, 54.07
  2.26,-24.74,83, 55.32
  2.22,-26.84,85, 53.86
  2.21,-22.70,87, 56.76
  2.20,-23.76,89, 56.44
  2.22,-27.05,91, 55.51
  2.21,-24.35,93, 57.48
  2.12,-28.80,95, 53.55
  2.05,-29.08,97, 52.74
  2.02,-22.35,99, 56.72
  1.97,-25.47,100, 54.18
  1.95,-25.33,101, 54.13
  1.95,-21.06,102, 56.87
  1.93,-26.80,103, 53.37
  1.91,-25.36,104, 54.17
  1.88,-25.36,105, 53.85
  1.82,-24.00,106, 53.74
  1.77,-28.27,107, 50.48
  1.70,-23.83,108, 52.09
  1.62,-20.15,109, 53.08
  1.58,-21.73,110, 51.57
  1.59,-17.45,111, 54.64
  1.60,-18.36,112, 54.67
  1.62,-22.46,113, 52.76
  1.63,-19.52,114, 55.12
  1.62,-24.32,115, 52.26
  1.57,-26.52,116, 50.30
  1.53,-20.75,117, 53.25
  1.47,-24.17,118, 50.29
  1.41,-23.34,119, 49.94
  1.39,-19.59,120, 52.08
  1.40,-19.59,121, 52.50
  1.39,-25.89,122, 48.96
  1.39,-24.70,123, 49.96
  1.36,-23.76,124, 50.19
  1.33,-29.15,125, 46.62
  1.31,-25.23,126, 48.93
  1.25,-24.63,127, 48.37
  1.19,-29.32,128, 44.54
  1.14,-23.51,129, 47.30
  1.06,-21.31,130, 47.45
  0.98,-22.25,130, 45.19
  0.93,-17.21,130, 47.18
  0.90,-17.21,130, 46.69
  0.85,-15.95,130, 46.45
  0.81,-11.36,130, 48.39
  0.78,-14.76,130, 45.76
  0.75,-14.76,130, 45.11
  0.73,-12.38,130, 46.23
  0.77, -9.34,130, 48.87
  0.79,-15.95,130, 45.23
  0.81,-16.23,130, 45.48
  0.81,-17.70,130, 44.65
  0.80,-23.51,130, 40.93
  0.79,-20.33,130, 42.60
  0.72,-19.42,130, 41.85
  0.66,-20.99,130, 39.61
  0.64,-15.32,130, 42.69
  0.61,-16.16,130, 41.59
  0.56,-17.42,130, 39.84
  0.55,-11.19,130, 43.35
  0.54,-13.40,130, 41.70
  0.54,-14.55,130, 41.11
  0.55,-14.55,130, 41.27
  0.55,-12.84,130, 42.27
  0.55,-17.25,130, 39.73
  0.56,-17.07,130, 40.05
  0.59,-14.93,130, 41.83
  0.60,-20.18,130, 38.87
  0.58,-19.59,130, 38.84
  0.52,-17.91,130, 38.69
  0.47,-20.99,130, 35.71
  0.43,-16.19,130, 37.95
  0.41,-15.64,130, 37.86
  0.37,-19.07,130, 34.87
  0.33,-14.17,130, 37.00
  0.29,-13.18,130, 36.83
  0.24,-13.05,130, 35.99
  0.22,-13.05,130, 35.62
  0.25, -8.39,130, 38.96
  0.26,-12.84,130, 36.40
  0.27,-14.06,130, 35.87
  0.25,-11.05,130, 37.40
  0.19,-14.69,130, 34.05
  0.16,-11.26,130, 35.49
  0.16, -7.02,130, 38.02
  0.17, -9.90,130, 36.50
  0.20, -8.85,130, 37.79
  0.27, -9.13,130, 38.84
  0.31,-17.88,130, 34.47
  0.33,-16.09,130, 36.02
  0.31,-17.52,130, 34.63
  0.28,-20.43,130, 32.25
  0.22,-20.43,130, 31.17
  0.18,-14.20,130, 34.13
  0.17,-14.90,130, 33.41
  0.17,-15.99,130, 32.77
  0.22,-11.82,130, 36.30
  0.26,-18.54,130, 33.11
  0.28,-22.25,130, 31.18
  0.27,-21.44,130, 31.53
  0.23,-25.19,130, 28.42
  0.18,-23.44,130, 28.45
  0.13,-21.02,130, 29.03
  0.09,-24.03,130, 26.44
  0.08,-20.50,130, 28.30
  0.07,-19.49,130, 28.67
  0.05,-24.17,130, 25.44
  0.03,-22.04,130, 26.45
  0.01,-22.04,130, 26.05
 -0.02,-22.70,129, 24.63
 -0.07,-25.82,128, 21.44
 -0.12,-22.32,127, 22.32
 -0.16,-22.81,126, 20.86
 -0.21,-23.61,125, 19.06
 -0.25,-19.24,124, 20.56
 -0.28,-23.02,123, 17.45
 -0.31,-22.11,122, 17.16
 -0.33,-18.61,121, 18.47
 -0.37,-24.32,120, 14.09
 -0.39,-22.53,119, 14.37
 -0.42,-20.47,118, 14.66
 -0.46,-24.28,117, 11.28
 -0.51,-21.48,116, 11.64
 -0.56,-21.48,115, 10.43
 -0.62,-20.50,114,  9.57
 -0.67,-21.90,113,  7.38
 -0.69,-17.94,112,  9.12
 -0.69,-18.78,111,  8.32
 -0.69,-22.22,110,  5.88
 -0.68,-20.25,109,  6.88
 -0.70,-23.86,108,  4.00
 -0.74,-25.61,107,  1.91
 -0.79,-22.35,106,  2.61
 -0.85,-25.33,105, -0.69
 -0.91,-24.14,104, -1.43
 -0.94,-20.89,103, -0.50
 -0.91,-24.88,102, -2.60
 -0.95,-22.81,101, -2.31
 -0.99,-31.77,100, -8.83
 -1.01,-23.02,98, -4.65
 -1.05,-27.78,96, -8.86
 -1.10,-25.16,94, -8.82
 -1.16,-26.20,92,-11.23
 -1.23,-27.99,90,-14.34
 -1.29,-24.35,88,-13.92
 -1.34,-24.63,86,-15.71
 -1.38,-24.67,84,-17.17
 -1.41,-22.46,82,-16.99
 -1.44,-27.53,80,-21.39
 -1.50,-27.50,78,-23.05
 -1.56,-25.82,76,-23.96
